customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount,customer
4974.801539,75644,65,5,68,3,9,467.803638,38399
2506.197852,92056,62,21,1,0,1,89.398794,13678
4967.544169,28524,62,26,45,0,9,297.6,63861
1918.1197,0,61,2,54,2,1,439.2,70612
3146.037899,28089,82,11,72,1,1,411.856297,40726
5963.174005,87020,74,6,84,0,8,331.116399,49833
2860.747385,27907,74,3,38,1,1,406.439436,47488
2857.11061,91811,70,1,85,0,1,333.7925,51258
7630.346461,0,111,21,20,0,8,799.2,65573
5715.787663,69451,72,3,93,0,5,230.241775,82913
5113.899098,92427,64,2,48,2,3,126.049033,53879
5070.227097,0,69,8,24,0,6,331.2,76563
12036.62051,44428,104,17,61,0,2,499.2,27565
8679.79601,55842,109,4,26,0,3,703.118925,56632
4911.458509,52796,62,6,17,0,3,297.6,88784
17429.87777,41775,109,11,80,0,2,104.672657,78512
2396.219292,0,66,6,71,2,1,433.160284,13297
5671.927479,34974,71,7,36,0,3,315.160937,20615
14413.37774,56457,73,27,68,0,2,138.460771,77890
5217.513287,39854,66,6,4,0,7,261.930545,45663
2363.295991,27839,65,20,54,5,1,312.0,90223
4655.605831,88240,117,3,94,0,1,561.6,58452
35692.17157,0,102,10,90,0,2,1123.212014,25669
10248.89802,52693,129,1,0,0,5,619.2,59515
6897.505859,65337,173,9,22,1,1,830.4,52711
5010.37931,64014,63,26,27,0,7,295.871784,23837
4250.282624,0,61,17,1,1,7,292.8,62780
10208.92761,35482,129,21,59,0,3,619.2,16329
4961.574919,20951,65,2,50,0,5,312.0,46118
4476.81416,0,62,22,46,0,3,297.6,77053
2755.221411,39393,70,24,56,1,1,405.883346,15904
8271.906799,62912,69,9,89,0,2,168.358644,26765
5927.389227,33561,152,6,30,0,1,235.316581,55560
8548.30415,53055,112,30,30,2,3,537.6,70222
21283.6362,0,63,24,89,0,2,302.4,49168
6446.706674,55037,80,20,88,1,8,481.823284,97874
4484.254754,0,65,22,44,0,8,463.382118,76282
30286.68586,27587,103,14,34,1,2,241.141192,18924
13840.16012,29658,119,20,66,0,2,571.2,98813
5391.775844,63633,68,16,21,1,8,374.024077,65608
3847.352801,23459,96,17,19,0,1,185.070399,71466
6369.262355,34498,83,30,72,0,7,398.4,70057
5316.7566,28559,66,5,1,0,5,427.242973,77960
5124.218174,73740,64,23,3,0,3,229.272206,13691
4151.551337,0,125,23,64,0,1,900.0,87756
2594.905944,25925,72,5,85,3,1,660.587577,37894
5763.265424,31725,76,31,9,0,5,177.234,24177
18370.57004,49659,234,31,15,0,9,1684.8,91742
21923.12272,81197,109,2,42,0,2,94.731199,38473
10546.65545,43922,88,26,88,0,2,108.701381,54465
8388.717011,87123,69,13,87,0,2,118.468275,12812
7188.607263,0,66,15,24,0,2,278.574142,61722
3238.929524,68745,80,5,42,0,1,473.613006,17855
10960.93667,29815,95,35,18,0,2,76.175672,50209
2660.931663,53333,66,4,34,0,1,22.945038,84042
2004.350666,0,66,16,35,4,1,316.8,54906
15483.52986,24661,196,6,28,0,7,1961.162049,21030
8940.579278,95351,111,31,74,0,5,406.48025,60679
5083.789524,62088,64,6,28,2,4,73.258034,47770
9031.214859,0,122,15,47,0,9,650.52179,76653
32098.32209,31503,105,17,74,3,2,504.0,28717
22332.43946,49078,97,10,3,0,2,484.013411,78013
8560.162384,28120,112,7,52,0,3,537.6,90631
7714.623619,0,106,3,90,0,8,763.2,59569
2936.993695,44369,77,7,35,3,1,362.276183,71278
5112.104787,15131,67,14,13,0,9,321.6,76337
5119.901412,26890,65,28,37,0,4,312.0,77374
2494.869528,45855,62,0,26,1,1,0.887629,78218
23594.6802,76358,66,25,3,0,2,86.461582,11389
5656.203464,45586,72,17,20,0,4,203.42306,82744
15673.13621,43267,78,8,10,0,2,453.073096,20671
8509.453945,0,82,15,20,0,2,590.4,53575
6418.24871,46648,81,8,26,0,7,123.576765,82658
3055.70113,42406,77,15,49,0,1,108.871857,44811
5746.05593,50798,72,21,59,0,7,64.977867,43057
23594.6802,76358,66,25,3,0,2,86.461582,56756
6005.847375,13528,86,21,35,0,3,412.8,24806
5028.839465,0,67,21,85,0,8,80.753763,18791
3409.677392,85023,85,4,69,0,1,408.0,10235
4348.139173,0,62,20,9,0,7,675.661163,96928
8337.194193,74460,69,3,25,0,2,331.2,55732
2346.675378,22932,62,2,97,0,1,297.6,76141
4991.035369,54189,62,11,84,0,3,29.035528,98208
2879.505701,42247,74,4,52,0,1,355.2,21457
3482.038245,0,96,31,85,0,1,726.132858,86976
8216.391903,0,117,3,33,0,9,983.127481,13676
3155.45562,36706,80,19,67,0,1,488.296267,35378
5292.202092,67899,66,5,31,1,6,316.8,95438
6553.943457,0,61,4,68,0,2,365.820487,32377
7618.442045,41900,63,0,34,0,2,170.496071,88350
24610.78085,72786,76,10,9,0,2,363.845631,61357
3142.81161,60108,78,0,63,0,1,507.060901,99334
32021.40422,31433,100,5,23,0,2,635.020091,20938
5096.700181,27940,65,21,3,1,4,27.66775,32548
4889.609695,51246,122,4,89,0,1,817.692013,36531
5112.570311,56587,65,4,88,1,6,312.0,86381
2725.322949,45025,69,35,85,1,1,452.271771,29772
9780.852337,0,132,13,47,0,3,950.4,69718
15042.57658,22799,190,10,75,0,6,912.0,81870
5308.291752,82601,66,9,38,0,3,186.387874,27767
19160.98994,22705,239,19,59,0,7,1294.700423,54766
3324.551776,0,92,13,17,0,1,441.6,33653
3791.549972,41212,95,13,27,0,1,405.443681,54636
7600.034998,0,70,3,94,0,2,504.0,45044
6950.100195,21687,88,10,68,0,8,603.100479,61335
4605.036646,22571,63,29,51,0,9,302.4,53457
5864.381825,72032,72,10,73,0,4,438.149129,68142
15374.18296,42570,128,5,52,0,2,587.409205,24036
3230.576665,62873,81,0,41,0,1,207.75186,63324
9294.54951,21370,77,1,35,0,2,105.181202,29621
2504.871709,66081,64,31,92,1,1,42.029731,43625
7081.690974,93854,87,18,41,0,9,417.6,65786
9560.049227,19429,122,18,21,0,9,683.45551,61874
6756.062791,46879,86,3,62,2,3,324.944098,66968
5290.666331,36791,68,26,62,0,3,326.4,98322
8391.133455,40211,106,5,98,2,6,710.740743,27946
21151.2328,48642,77,23,69,0,2,92.307736,18396
9264.32766,69063,115,12,65,0,3,552.0,43280
2853.600347,87455,71,10,46,0,1,329.238904,93245
6245.443568,80101,79,16,8,0,3,442.9167,53710
2129.063055,0,61,13,81,1,1,292.8,82793
14789.61805,51817,129,20,78,4,2,712.833284,74097
5324.38786,31561,68,8,62,0,7,326.4,20556
2862.729074,64640,73,5,94,2,1,327.912134,41621
8614.686004,64220,107,3,86,0,7,48.782626,88830
4931.503095,33580,62,17,77,0,3,315.326222,94312
4642.020128,0,64,10,15,0,5,770.254285,45842
21423.63723,0,65,9,31,0,2,312.0,49750
4858.067125,0,67,0,79,0,3,482.4,63074
5261.101863,43318,66,35,28,0,5,48.936563,73066
3274.037562,83869,81,10,23,0,1,348.186032,22337
6134.38779,43875,78,18,33,0,5,289.468771,19651
3690.698916,59016,92,3,65,0,1,441.6,18122
2776.772734,70793,69,32,1,0,1,62.625841,46017
10972.06778,24164,137,2,40,0,5,657.6,95657
4177.666255,29133,104,27,76,0,1,499.2,93363
5838.89915,81082,73,5,85,0,4,281.295903,26324
6462.22199,0,65,17,41,0,2,312.0,18884
5109.50079,21277,66,1,42,0,9,316.8,18863
8278.716567,16924,226,23,69,0,1,1084.8,76340
8682.234653,10540,115,33,76,0,3,552.0,83992
9415.901707,0,133,4,58,0,3,1361.993232,23159
3230.576665,62873,81,0,41,0,1,207.75186,86186
17019.1929,98623,211,17,69,0,9,1012.8,24497
2647.519741,37876,69,13,15,0,1,300.056383,97047
12883.11573,77469,109,2,98,1,2,757.170246,14895
20930.05217,30535,66,22,18,0,2,94.142294,42294
4814.350556,0,67,17,4,0,4,482.4,50258
4836.892172,39310,61,5,89,0,3,93.181865,10881
18745.39592,27229,99,20,9,0,2,475.2,20778
17367.52612,41418,112,17,80,0,2,537.6,87004
9012.922138,67840,112,34,56,0,5,83.240006,17657
5871.607022,0,80,24,20,0,7,871.055266,44399
5926.729379,23091,96,28,90,5,5,460.8,73080
5453.709172,69468,67,2,3,0,3,302.733593,69109
9106.867749,74143,114,1,61,0,6,547.2,85203
5013.136429,65165,126,14,18,1,1,604.8,44462
6672.05628,50537,165,10,35,0,1,60.005031,27185
6521.368813,72608,82,26,19,3,8,393.6,87443
13024.22378,26312,110,29,19,1,2,565.837664,37610
2748.800067,56900,68,11,34,0,1,304.115627,58873
2803.59608,60707,70,2,24,0,1,327.061103,97690
7231.000788,67276,61,7,74,0,2,181.804443,99354
8329.286254,30865,104,33,31,0,7,21.261834,90060
4626.801093,79487,114,20,87,0,1,547.2,76202
6265.343299,0,84,18,25,1,4,481.025786,48960
4504.16329,0,62,18,75,0,3,135.851316,50480
11533.47722,41098,96,3,15,0,2,250.058657,73564
5349.996572,89158,67,34,71,0,6,272.195232,32990
2855.687705,99612,70,14,20,0,1,336.0,97388
6601.611299,0,194,22,79,0,1,2306.508397,66901
3470.177816,94885,86,18,10,3,1,170.532133,64573
5895.106386,78352,74,33,3,0,7,152.365482,64867
5065.935608,43460,63,4,18,0,3,302.4,35297
41787.90343,46587,119,34,74,2,2,571.2,69838
4882.286714,21236,123,3,12,0,1,131.262395,34589
3837.615029,0,106,15,30,0,1,117.229971,85578
2154.073997,0,65,11,52,0,1,312.0,85144
5049.118385,0,68,35,65,0,7,457.169818,31007
13869.92705,28432,118,1,59,0,2,612.300581,58123
5213.3743,65167,131,22,85,0,1,628.8,78238
4911.115538,33700,62,26,72,0,3,274.114843,44449
7751.855026,0,105,14,21,0,7,756.0,98618
25464.82059,13663,97,1,66,0,2,465.6,30513
9472.956706,0,131,4,49,0,9,628.8,20203
5926.957452,0,84,19,26,2,4,403.2,26088
8470.043225,0,82,1,13,0,2,479.312226,72019
8675.993821,65933,108,23,16,0,5,379.951464,82117
18205.67367,0,128,11,57,0,2,614.4,47738
2618.326183,28663,66,23,34,0,1,430.604489,30370
3349.639274,78092,84,34,13,0,1,344.015386,69733
5979.724161,57693,76,16,56,0,3,547.2,89210
16301.9676,19614,85,21,32,0,2,574.024018,90365
7882.987485,23235,99,28,71,0,4,587.656629,67446
7748.811,79528,64,2,39,0,2,175.429028,76376
15860.03591,0,136,10,41,0,2,46.098963,85739
2279.696801,23253,61,20,49,0,1,292.8,72411
15272.79977,40571,100,19,56,2,2,361.788917,77855
5498.753121,60668,138,18,92,0,1,553.699596,70632
5743.403321,61776,73,9,61,3,6,343.278996,59803
3942.917284,38820,99,29,59,0,1,547.619785,84303
2503.603127,47285,63,7,3,0,1,302.4,37666
4558.592305,0,62,13,21,0,8,446.4,49688
67907.2705,78310,192,34,18,1,2,151.711475,55886
2396.672304,26222,62,23,18,0,1,297.6,70160
5568.947534,0,79,21,53,1,7,407.440238,51754
7334.517166,83926,181,31,88,0,1,124.447153,48450
7150.111338,24124,91,24,52,0,3,436.8,18090
12023.75062,28879,106,6,9,0,2,763.2,99151
4018.88493,0,112,26,27,0,1,544.250322,59276
4770.550911,12964,65,2,37,0,4,362.774545,64468
29297.33082,0,115,22,65,0,2,1251.042795,61951
27929.96441,88105,86,5,26,0,2,412.8,15959
2899.922473,66524,74,15,8,4,1,238.517525,50586
2331.325089,27398,68,4,39,1,1,326.4,22923
8561.561976,37759,108,9,51,0,5,518.4,58142
11280.72641,45743,96,15,81,0,2,673.780804,47108
2764.024716,54183,70,1,91,0,1,336.0,62172
2580.849899,46900,66,13,59,0,1,316.8,58402
10856.01489,59803,90,21,0,0,2,22.75546,82597
4150.836913,53787,104,20,77,0,1,666.092015,33339
16979.79757,35095,73,25,56,0,2,525.6,97486
5028.739297,0,67,21,60,0,5,216.196521,92275
64618.75715,0,217,14,40,1,2,1562.4,95288
41103.24183,30845,116,3,89,1,2,556.8,30472
22658.53652,23665,67,19,50,0,2,404.817249,66745
7013.436657,92107,88,7,38,0,5,16.37296,97469
8658.863813,62464,109,23,45,0,4,400.181882,17463
5214.342348,69991,65,27,44,0,7,4.619402,77328
4334.064096,23904,123,1,67,3,1,590.4,44171
3731.504584,0,96,31,34,0,1,460.8,65873
22242.51659,83894,110,6,46,0,2,82.019005,75698
12280.76661,88340,102,16,1,0,2,489.6,94407
13024.13012,0,125,6,61,0,2,900.0,63956
7488.785177,39602,64,15,59,0,2,307.2,79795
2300.691547,25905,63,21,12,0,1,302.4,35473
30081.36783,24626,108,19,3,0,2,225.971279,90163
3745.374656,59732,94,0,54,0,1,135.626867,65596
13246.56841,36898,169,14,36,1,3,811.2,94314
5008.275979,92864,123,13,60,0,1,96.338144,86245
2396.219292,0,66,6,71,2,1,433.160284,41490
5146.898635,93752,64,34,24,0,3,154.713524,63400
6540.204626,21156,89,2,32,0,8,111.836561,84109
7159.806745,67206,90,9,69,0,9,76.289123,21285
6087.302608,85654,76,8,46,0,3,46.20341,33359
9772.736775,59325,83,20,76,0,2,81.599332,59671
6005.847375,13528,86,21,35,0,3,412.8,19539
6811.576281,0,63,0,88,1,2,302.4,23440
16350.13061,0,165,12,82,1,2,1452.213743,83011
3580.261881,75333,90,15,44,1,1,289.236063,35335
5821.128509,61108,72,27,84,0,6,23.773332,90301
2839.56968,27083,73,15,58,1,1,525.6,35310
10097.19837,68997,63,3,26,0,2,206.926432,97999
2674.227315,33451,67,0,1,0,1,337.219884,73329
4515.445404,21500,115,14,44,0,1,39.292196,12850
7998.347343,26487,112,0,82,0,3,602.431489,26022
2809.766683,74713,70,20,67,0,1,336.0,91178
4748.794301,0,70,8,74,0,3,504.0,77089
5272.518472,85607,66,26,1,0,3,67.647131,18603
6712.294021,44891,83,12,75,0,6,74.803791,44101
8188.976576,89061,103,19,88,0,3,565.267705,93978
14429.89284,0,198,4,31,0,9,962.159318,19595
4376.363592,63774,111,18,63,0,1,60.036683,55071
3713.803592,93308,92,20,56,0,1,441.6,45183
7590.050089,10375,66,10,95,0,2,316.8,75739
2795.735679,85950,69,5,61,0,1,47.70723,96798
8640.753192,33402,109,7,66,0,4,71.053011,12600
2624.896858,18129,71,23,59,0,1,340.8,39999
4815.020779,0,66,29,58,0,8,711.8026,45349
4460.418492,0,65,24,45,1,4,312.0,34073
6047.02516,20396,76,15,60,1,4,364.8,94328
8221.870429,13376,108,13,75,0,4,774.714929,64770
6798.272436,32517,94,11,53,3,3,451.2,95983
12817.41348,28651,67,4,25,0,2,302.272725,89594
5219.886414,64964,66,9,84,0,5,286.967405,37580
6140.242989,34112,77,32,68,0,6,369.6,64985
3756.63877,0,108,32,49,3,1,718.383,96474
7356.559341,81145,92,34,92,0,8,321.060571,89777
32725.2974,39894,134,23,87,0,2,411.077415,14330
7057.463184,52447,90,5,57,0,7,61.585668,20941
11005.02349,0,69,31,69,2,2,496.8,28930
5563.771927,35398,71,26,41,0,7,340.8,73893
7451.479991,26239,65,11,39,0,2,312.0,20035
5181.054467,0,70,4,64,0,7,336.0,69760
12584.00638,83013,103,2,75,0,2,155.125923,45973
13057.01188,0,190,9,67,0,7,1833.182529,21323
17776.82267,86205,223,8,67,0,8,1070.4,46746
2757.383982,50414,69,25,34,0,1,331.2,64473
7535.42519,37496,65,1,36,0,2,312.0,93959
2826.804029,24224,71,7,64,0,1,511.2,33550
7326.544855,62338,92,9,61,0,4,4.216231,91532
6633.137616,63483,83,4,84,0,3,85.073541,65072
2485.886754,0,70,24,58,0,1,504.0,72574
8598.185237,38113,73,4,34,0,2,203.640251,10040
8586.801328,38676,72,24,33,0,2,146.124719,51159
2417.777032,20200,65,3,51,3,1,312.0,21182
2693.663643,29038,69,14,61,0,1,56.351667,17747
7179.22522,23179,91,11,79,0,9,436.8,87855
10629.33736,56598,88,29,29,0,2,92.966783,52230
2710.918992,0,76,11,38,0,1,547.2,54989
7724.052993,46988,195,8,69,0,1,294.762659,82766
3508.569533,20978,98,19,96,1,1,1176.2788,60941
2241.108638,0,63,5,7,0,1,453.6,26671
33279.77231,59130,117,21,7,0,2,436.533172,89141
5348.30258,31572,70,14,95,3,3,292.434826,30947
5251.152281,0,72,21,65,0,3,345.6,86559
4686.807406,32646,119,25,84,0,1,464.99983,73268
7148.331333,51791,181,10,46,1,1,422.960234,80815
5028.575209,70828,62,8,18,0,4,297.6,54454
2415.415525,40903,61,12,5,0,1,409.88696,76199
7545.548643,0,106,19,67,1,3,631.108223,68458
5264.425866,24031,66,32,37,0,3,316.8,55696
4474.48438,84927,112,27,83,0,1,537.6,99395
21578.86035,0,72,20,11,0,2,510.976913,90653
2902.622439,23893,73,19,21,0,1,186.292275,64939
10876.4794,71255,138,28,16,0,4,138.633681,67652
4413.285858,37697,112,35,8,0,1,38.403843,33633
12504.49422,33746,106,29,23,0,2,508.8,23134
7462.926263,70263,93,30,66,0,5,7.345946,70589
4690.793868,43367,118,6,20,0,1,1026.741926,91115
2943.045259,0,81,26,23,0,1,388.8,66246
5003.336664,0,66,12,20,1,4,445.19869,72707
13466.92071,11432,119,11,9,0,2,571.2,79533
3386.186515,67249,86,25,4,0,1,33.894695,95021
5503.440723,76839,68,12,85,0,3,326.4,88948
25807.063,71210,214,8,89,1,2,1027.2,43195
4739.34663,49447,119,9,48,2,1,762.007253,54182
15777.88702,98713,65,3,91,0,2,289.894293,39308
2619.865336,26094,67,16,84,0,1,2.028223,20428
15445.66166,26990,65,9,60,1,2,297.864823,67803
3355.528168,46644,84,34,19,0,1,150.688024,65351
2874.08847,33462,72,12,9,0,1,112.425578,36127
2846.645431,66880,71,7,54,0,1,340.8,20890
23813.52051,88680,66,5,66,0,2,201.762191,48362
5313.467001,0,79,4,78,0,4,568.8,46495
3730.144916,75132,93,7,33,2,1,446.4,91363
9031.214859,0,122,15,47,0,9,650.52179,95261
5931.28489,56617,74,18,24,0,3,355.2,59791
9429.080755,75638,83,6,52,4,2,108.69654,84135
7613.049819,24982,109,20,52,4,7,523.2,11374
3313.014405,40348,83,6,56,0,1,26.314753,12466
7317.014254,24083,63,22,2,1,2,340.453606,43437
2665.737082,81538,66,3,46,0,1,272.844816,98890
3230.576665,62873,81,0,41,0,1,207.75186,94892
17367.27409,66245,145,22,58,0,2,181.501424,33814
10595.81033,0,102,22,20,0,2,734.4,87004
5999.380228,26303,165,16,47,0,1,956.589903,28902
17006.00256,58620,71,11,51,0,2,340.8,88885
3954.344534,18375,103,8,50,0,1,535.080276,51004
3589.372361,30944,92,15,46,0,1,348.216284,88864
7329.777554,59630,185,9,67,0,1,888.0,69537
7380.570445,53957,184,19,80,0,1,61.554272,11163
7472.672033,44385,97,6,31,0,7,465.6,43850
8500.12195,0,119,1,58,0,7,856.8,37677
19357.79964,25561,163,3,25,0,2,983.374985,80801
5846.114411,85956,145,0,85,0,1,510.381882,90429
2231.786517,0,61,26,79,1,1,311.404068,89429
4864.527356,37406,122,23,38,1,1,1134.960471,35631
4594.292826,39053,114,5,66,0,1,547.2,20848
3044.003202,24475,84,11,55,3,1,604.8,49408
2759.978287,92296,69,4,65,0,1,331.2,95376
11064.29047,29484,93,19,51,0,2,446.4,49045
7555.828789,0,114,19,50,0,3,820.8,24437
7469.557777,48088,94,25,73,0,4,134.828318,77462
4920.492369,21366,63,20,47,0,3,302.4,26490
12298.6863,17101,113,1,88,0,2,542.4,37131
4630.363287,0,64,3,59,0,4,460.8,77792
4636.54647,26802,66,7,43,1,5,316.8,53588
20467.71796,89025,64,32,10,0,2,179.251604,89018
3792.829528,0,104,23,76,0,1,748.8,95534
17526.17908,52228,220,29,72,1,8,1056.0,37186
4715.469193,0,126,13,91,0,1,694.357961,81347
2288.763508,0,63,11,30,0,1,344.288189,45074
5670.132321,83086,71,1,43,3,3,320.486645,45697
7228.993348,53214,91,21,76,0,3,436.8,27018
11009.13049,51643,283,16,43,0,1,1358.4,16163
5639.941974,73168,70,21,50,0,3,425.800112,61543
11196.46002,0,298,26,94,0,1,2145.6,83998
12840.43291,0,90,1,94,0,2,648.0,29938
8828.380695,61246,110,24,21,0,3,159.239518,57815
13268.79263,32762,112,26,74,0,2,326.926833,93355
3728.874098,0,69,21,54,5,3,496.8,12206
4983.114656,0,133,9,85,0,1,957.6,55975
13727.79972,0,126,12,4,0,2,604.8,70848
8343.751519,64127,71,31,19,0,2,72.862304,88229
7191.831645,0,67,9,54,0,2,308.54976,31435
13759.14695,16794,96,7,31,0,2,460.8,22229
9788.713108,31930,83,19,30,0,2,37.699658,12747
3360.44356,74918,85,13,74,0,1,314.246507,50187
4887.794108,70742,124,3,64,1,1,211.68058,62992
7582.113842,64801,64,23,19,0,2,268.471802,11667
2516.213745,48829,64,23,70,1,1,300.312635,53979
3571.34607,73853,89,7,35,0,1,427.2,59806
9868.595441,0,99,25,23,0,2,712.8,88616
5375.821564,66844,70,11,80,4,5,104.977375,82133
4254.620669,11904,61,34,11,2,3,292.8,65065
3061.052283,56869,83,25,34,3,1,269.406119,17120
2414.770722,0,67,3,54,0,1,482.4,96843
4526.52638,0,68,20,44,1,7,326.4,98935
5635.294733,59325,71,13,75,0,3,229.686659,51330
8254.698836,0,115,19,60,0,9,552.0,58268
7320.070571,0,112,30,29,1,3,806.4,27401
3933.813993,25927,103,6,20,0,1,674.973614,74959
2433.089468,0,71,31,79,0,1,493.055291,16862
5706.955563,83073,71,15,46,0,3,10.42277,19985
2585.444463,0,73,14,36,2,1,350.4,29553
2659.70565,0,87,4,4,3,1,420.041981,78211
5310.861767,0,72,17,11,1,3,345.6,70559
5874.820212,35301,74,23,68,0,7,128.643975,95117
8579.889155,21829,111,6,59,0,3,532.8,66872
8903.966435,15142,116,7,5,0,3,792.609747,62379
8149.769437,0,71,28,76,0,2,340.8,85740
2570.162134,58498,67,6,1,3,1,321.6,58769
2585.56013,64592,64,12,57,0,1,307.2,83904
2844.849804,80306,71,11,12,0,1,340.8,36279
4633.550875,29105,117,28,31,0,1,272.612048,61724
6678.899026,47137,84,5,11,0,5,161.640052,63603
2222.865016,0,62,5,54,0,1,446.4,52001
8522.759016,0,109,19,2,0,3,723.786607,83188
25082.1789,0,100,27,58,0,2,1000.850446,96985
3479.260311,66711,86,25,92,0,1,366.381387,59724
7851.582939,48943,65,17,50,0,2,105.068788,83340
2509.508795,0,71,20,48,0,1,511.2,99820
2854.26694,34807,73,8,90,0,1,472.043042,13358
8879.790017,52583,113,12,59,0,7,528.20086,51981
8392.618913,0,111,6,51,0,4,617.396701,60102
5279.478432,92589,65,29,20,0,9,312.0,52667
8272.330818,96689,103,34,80,0,5,37.802583,29527
7662.429999,0,73,28,19,0,2,525.6,89349
4899.977003,76594,122,26,9,1,1,832.453791,72991
4508.862933,83777,112,18,74,0,1,377.354191,51928
3094.320237,20954,78,15,27,0,1,534.501024,18945
4383.150505,84491,110,0,0,0,1,156.282093,21564
2530.705137,89451,63,11,2,0,1,61.769564,35539
8291.659086,85132,106,0,60,5,3,501.134524,96507
8164.31273,11193,114,2,88,0,6,820.8,95780
2337.35182,28806,61,13,90,0,1,292.8,55977
9002.409572,76184,111,23,19,0,3,532.8,63942
5389.499465,66429,136,35,93,0,1,57.712985,81183
2721.585434,43278,68,10,10,0,1,326.4,16877
6005.847375,13528,86,21,35,0,3,412.8,92596
5555.830205,74015,72,12,61,0,6,471.443077,73438
5470.060561,54507,138,20,11,0,1,702.990032,74419
15610.90065,0,119,3,52,5,2,439.352186,30166
2616.613903,72302,66,6,27,0,1,316.8,22220
4681.52815,14606,72,2,94,5,4,439.772868,66924
4890.1093,0,68,21,59,0,7,689.282166,21019
7457.344801,43406,187,6,49,0,1,897.6,88487
22185.88045,60426,62,0,97,0,2,133.284622,45756
5305.087084,26334,71,9,94,0,3,340.8,42899
9470.624437,22514,80,22,96,0,2,203.469143,72781
3548.148767,76114,88,6,97,0,1,422.4,62119
2451.535793,48791,62,27,0,3,1,69.794432,12179
8652.652451,65605,111,2,72,2,7,377.781658,20865
2535.223185,69259,63,3,30,0,1,362.51794,95507
4314.065657,0,64,16,42,1,5,460.8,65691
6731.050335,0,62,0,5,0,2,446.4,55780
7779.588181,90969,65,7,22,0,2,190.751345,29536
2805.286098,50180,77,30,93,3,1,360.499075,87980
5251.968272,41991,67,14,75,0,3,88.382536,68521
8044.872393,71391,67,29,39,0,2,284.000172,57593
4250.282624,0,61,17,1,1,7,292.8,83073
13891.67638,70725,70,2,0,0,2,336.0,18636
2725.356404,36650,69,2,70,1,1,56.60333,23769
4779.893422,54194,119,9,90,1,1,112.268583,19547
4808.957973,23554,61,12,17,0,6,142.459804,91478
8658.863813,62464,109,23,45,0,4,400.181882,78439
9215.541928,71888,115,14,33,0,4,552.0,15758
5068.426258,80846,65,9,32,0,9,227.183015,26286
4879.713235,0,67,7,84,0,5,321.6,71513
13466.92071,11432,119,11,9,0,2,571.2,51511
13306.18451,39017,170,10,4,2,3,592.85751,11852
7350.182328,0,108,7,54,0,4,777.6,29250
4822.436037,73769,61,24,84,0,6,121.654567,63408
3554.845264,58557,88,4,83,0,1,55.510526,15849
3135.579831,0,91,12,6,0,1,707.264022,40609
57520.50151,48367,161,10,34,0,2,772.8,23377
2515.411468,39718,65,1,55,2,1,366.531664,17648
7247.495684,0,96,31,64,1,3,460.8,68330
4878.950256,43358,61,2,83,0,6,400.294938,53814
2971.919417,83873,76,5,36,1,1,218.374041,11431
11302.60169,22361,95,15,42,0,2,530.667993,96614
